,database,question,verified_output,correct
4501,ship_1,Find the name of captains whose rank are either Midshipman or Lieutenant.,SELECT captain.name FROM captain WHERE captain.Rank  ='Midshipman' OR captain.Rank  ='Lieutenant',1
4502,ship_1,What are the names of captains that have either the rank Midshipman or Lieutenant?,SELECT captain.name FROM captain WHERE captain.Rank  ='Midshipman' OR captain.Rank  ='Lieutenant',1
4503,ship_1,What are the average and minimum age of captains in different class?,"SELECT DISTINCT(captain.Class) ,AVG(captain.age) ,MIN(captain.age) FROM captain",0
4504,ship_1,Return the average and minimum age of captains in each class.,"SELECT captain.class ,AVG(captain.age) ,MIN(captain.age) FROM captain GROUP BY captain.class",1
4505,ship_1,What is the name of the youngest captain?,SELECT captain.name FROM captain ORDER BY captain.age ASC LIMIT 1,1
4506,ship_1,Return the name of the youngest captain.,SELECT captain.name FROM captain ORDER BY captain.age ASC LIMIT 1,1
4507,ship_1,how many ships are there?,SELECT COUNT(*) FROM Ship,1
4508,ship_1,Count the number of ships.,SELECT COUNT(*) FROM Ship,1
4509,ship_1,"Find the name, type, and flag of the ship that is built in the most recent year.","SELECT Ship.name ,type ,flag FROM Ship ORDER BY Ship.Built_Year DESC LIMIT 1",1
4510,ship_1,"What is the name, type, and flag of the ship that was built in the most recent year?","SELECT Ship.name ,type ,flag FROM Ship ORDER BY Ship.Built_Year DESC LIMIT 1",1
4511,ship_1,"Group by ships by flag, and return number of ships that have each flag.","SELECT Ship.flag ,COUNT(*) ,Ship.flag FROM Ship GROUP BY Ship.flag",0
4512,ship_1,"What are the different ship flags, and how many ships have each?","SELECT COUNT(*) ,flag FROM Ship GROUP BY flag",1
4513,ship_1,Which flag is most widely used among all ships?,SELECT flag FROM Ship GROUP BY Ship.flag ORDER BY COUNT(*) DESC LIMIT 1,1
4514,ship_1,Return the flag that is most common among all ships.,SELECT flag FROM Ship GROUP BY Ship.flag ORDER BY COUNT(*) DESC LIMIT 1,1
4515,ship_1,In which year were most of ships built?,SELECT Ship.built_year FROM Ship,0
4516,ship_1,What is the year in which most ships were built?,SELECT built_year FROM Ship GROUP BY Ship.built_year ORDER BY COUNT(*) DESC LIMIT 1,1
4517,ship_1,Find the name of the ships that have more than one captain.,SELECT T1.name FROM Ship AS T1 JOIN captain AS T2 ON T1.Ship_ID = T2.Ship_ID GROUP BY T1.name HAVING COUNT(*)> 1,0
4518,ship_1,What are the names of ships that have more than one captain?,SELECT T1.name FROM Ship AS T1 JOIN captain AS T2 ON T1.Ship_ID = T2.Ship_ID GROUP BY T1.name HAVING COUNT(*)> 1,0
4519,ship_1,what are the names and classes of the ships that do not have any captain yet?,"SELECT Ship.name ,  class FROM Ship WHERE  Ship_ID NOT IN (SELECT Ship_ID  FROM captain)",1
4520,ship_1,Return the names and classes of ships that do not have a captain?,"SELECT Ship.name ,  class FROM Ship WHERE  Ship_ID NOT IN (SELECT Ship_ID  FROM captain)",1
4521,ship_1,Find the name of the ship that is steered by the youngest captain.,SELECT T1.name FROM Ship AS T1 JOIN captain AS T2 ON T1.Ship_ID = T2.Ship_ID ORDER BY T2.age ASC LIMIT 1,1
4522,ship_1,What is the name of the ship that is commanded by the youngest captain?,SELECT T1.name FROM Ship AS T1 JOIN captain AS T2 ON T1.Ship_ID = T2.Ship_ID ORDER BY T2.age ASC LIMIT 1,1
4523,ship_1,What are the names and flags of ships that do not have a captain with the rank of Midshipman?,"SELECT T2.name ,  T1.flag FROM Ship AS T1 JOIN captain AS T2 ON T1.Ship_ID = T2.Ship_ID WHERE T2.Rank  != 'Midshipman' ",0
4524,city_record,"What is the match id of the competition called ""1994 FIFA World Cup qualification""?",SELECT match.match_id FROM match WHERE match.Competition = '1994 FIFA World Cup qualification' ,1
4525,city_record,Which three cities have the largest regional population?,SELECT city FROM city ORDER BY city.Regional_Population DESC LIMIT 3,1
4526,city_record,What are the three largest cities in terms of regional population?,SELECT MAX(city.City) FROM city,0
4527,city_record,What is the city with the smallest GDP? Return the city and its GDP.,SELECT city FROM city ORDER BY city.GDP ASC LIMIT 1,0
4528,city_record,Which cities have regional population above 10000000?,SELECT city FROM city WHERE city.Regional_Population > '10000000' ,1
4529,city_record,Find the number of matches in different competitions.,SELECT COUNT(DISTINCT(match.Competition)) FROM match,0
4530,city_record,"For each competition, count the number of matches.","SELECT COUNT(*) ,COUNT(*) ,match.competition FROM match GROUP BY match.competition",0
4531,city_record,What are the venues of all the matches? Sort them in the descending order of match date.,SELECT match.venue FROM match ORDER BY match.Date DESC,1
4532,city_record,what is the GDP of the city with the largest population.,SELECT city.gdp FROM city ORDER BY city.Regional_Population DESC LIMIT 1,1
4533,city_record,Find the GDP of the city with the largest regional population.,SELECT city.gdp FROM city ORDER BY city.Regional_Population DESC LIMIT 1,1
4534,city_record,Which cities have served as host cities more than once? Return me their GDP and population.,"SELECT city ,city.regional_population FROM city",0
4535,e_government,"List every individual's first name, middle name and last name in alphabetical order by last name.","SELECT individual_first_name ,individual_middle_name ,individual_last_name FROM Individuals",0
4536,e_government,"What are the first, middle, and last names of all individuals, ordered by last name?",SELECT Individuals.individual_first_name FROM Individuals ORDER BY Individuals.individual_last_name,0
4537,e_government,List all the types of forms.,SELECT Forms.form_type_code FROM Forms,0
4538,e_government,What are the different types of forms?,SELECT DISTINCT(Forms.form_type_code) FROM Forms,1
4539,e_government,Find the name of the most popular party form.,SELECT T1.individual_first_name FROM Individuals AS T1 JOIN Party_Forms AS T2 ON T1.individual_id = T2.party_id GROUP BY T1.individual_first_name ORDER BY COUNT(*) DESC LIMIT 1,0
4540,e_government,What is the name of the party form that is most common?,SELECT T1.individual_first_name FROM Individuals AS T1 JOIN Party_Forms AS T2 ON T1.individual_id = T2.party_id GROUP BY T1.individual_first_name ORDER BY COUNT(*) DESC LIMIT 1,0
4541,e_government,"Find the payment method and phone of the party with email ""enrico09@example.com"".","SELECT Parties.payment_method_code ,party_phone FROM Parties WHERE Parties.party_email = 'enrico09@example.com' ",1
4542,e_government,What is the payment method code and party phone of the party with the email 'enrico09@example.com'?,"SELECT T2.payment_method_code ,  party_phone FROM Individuals AS T1 JOIN Party_Forms AS T3 ON T1.individual_id = T3.party_id    JOIN Parties AS T2 ON T2.party_id = T3.party_id  ",0
4543,e_government,Find the emails of parties with the most popular party form.,SELECT T1.party_email FROM Parties AS T1 JOIN Party_Forms AS T2 ON T1.party_id = T2.party_id GROUP BY T1.party_email ORDER BY COUNT(*) DESC LIMIT 1,0
4544,e_government,What are the party emails associated with parties that used the party form that is the most common?,"SELECT party_email ,MAX(Parties.party_email) FROM Parties",0
4545,e_government,List all the name of organizations in order of the date formed.,SELECT T1.individual_first_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id    JOIN Organizations AS T3 ON T3.organization_id = T2.organization_id   ORDER BY T3.date_formed,0
4546,e_government,"What are the names of organizations, ordered by the date they were formed, ascending?",SELECT Organizations.organization_name FROM Organizations ORDER BY Organizations.date_formed ASC,1
4547,e_government,Find the name of the youngest organization.,SELECT T3.organization_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id    JOIN Organizations AS T3 ON T3.organization_id = T2.organization_id   ORDER BY T1.individual_first_name ASC LIMIT 1,0
4548,e_government,What is the name of the organization that was formed most recently?,SELECT Organizations.organization_name FROM Organizations,0
4549,e_government,"Find the last name of the latest contact individual of the organization ""Labour Party"".",SELECT T1.individual_last_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id    JOIN Organizations AS T3 ON T3.organization_id = T2.organization_id   WHERE T2.date_contact_from = 'Labour Party' ,0
4550,e_government,What is the last name of the contact individual from the Labour party organization who was contacted most recently?,SELECT T1.individual_last_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id    JOIN Organizations AS T3 ON T3.organization_id = T2.organization_id   WHERE T3.organization_name  = 'Labour',0
4551,e_government,Find the last name of the first ever contact person of the organization with the highest UK Vat number.,SELECT T1.individual_last_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id    JOIN Organizations AS T3 ON T3.organization_id = T2.organization_id   WHERE T1.individual_first_name  ='UK Vat' GROUP BY T1.individual_last_name ORDER BY COUNT(*) DESC LIMIT 1,0
4552,e_government,What is the last name of the first individual contacted from the organization with the maximum UK Vat number across all organizations?,SELECT T1.individual_last_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id    JOIN Organizations AS T3 ON T3.organization_id = T2.organization_id   WHERE T1.individual_first_name  ='UK' GROUP BY T1.individual_last_name ORDER BY T3.uk_vat_number DESC LIMIT 1,0
4553,e_government,How many services are there?,SELECT COUNT(*) FROM Services,1
4554,e_government,Count the number of services.,SELECT COUNT(*) FROM Services,1
4555,e_government,"How many cities are there in state ""Colorado""?",SELECT COUNT(*) FROM Addresses WHERE Addresses.state_province_county  = 'Colorado' ,1
4556,e_government,Count the number of cities in the state of Colorado.,SELECT COUNT(*) FROM Addresses WHERE Addresses.town_city  ='Colorado',0
4557,e_government,Find the payment method code used by more than 3 parties.,SELECT payment_method_code FROM Parties,0
4558,e_government,What are the payment method codes that have been used by more than 3 parties?,SELECT payment_method_code FROM Parties GROUP BY Parties.payment_method_code HAVING COUNT(*)> 3,1
4559,e_government,"Find the name of organizations whose names contain ""Party"".",SELECT T3.organization_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id    JOIN Organizations AS T3 ON T3.organization_id = T2.organization_id   WHERE T1.individual_first_name = 'Party' ,0
4560,e_government,"What are the names of organizations that contain the word ""Party""?",SELECT Organizations.organization_name FROM Organizations,0
4561,e_government,How many distinct payment methods are used by parties?,SELECT COUNT(DISTINCT(Parties.payment_method_code)) FROM Parties,1
4562,e_government,Count the number of different payment method codes used by parties.,SELECT COUNT(DISTINCT(Parties.payment_method_code)) FROM Parties,1
4563,e_government,Return the party email that has used party services the greatest number of times.,"SELECT T1.party_email ,  MAX(T2.service_datetime) FROM Parties AS T1 JOIN Party_Services AS T2 ON T1.party_id = T2.customer_id GROUP BY T2.service_datetime ORDER BY COUNT(*) DESC LIMIT 1",0
4564,e_government,"Which state can address ""6862 Kaitlyn Knolls"" possibly be in?",SELECT state_province_county FROM Addresses,0
4565,e_government,"Give the state corresponding to the line number building ""6862 Kaitlyn Knolls"".",SELECT state_province_county FROM Addresses WHERE Addresses.line_1_number_building  = '6862 Kaitlyn Knolls' ,0
4566,e_government,What is the name of organization that has the greatest number of contact individuals?,SELECT T1.individual_first_name FROM Individuals AS T1 JOIN Organization_Contact_Individuals AS T2 ON T1.individual_id = T2.individual_id GROUP BY T1.individual_first_name ORDER BY COUNT(*) DESC LIMIT 1,0
4567,e_government,Return the name of the organization which has the most contact individuals.,SELECT T2.organization_name FROM Organizations AS T2 JOIN Organization_Contact_Individuals AS T1 ON T2.organization_id = T1.organization_id GROUP BY T2.organization_name ORDER BY COUNT(*) DESC LIMIT 1,1
4568,e_government,Find the last name of the individuals that have been contact individuals of an organization.,SELECT Individuals.individual_last_name FROM Individuals WHERE  individual_id IN (SELECT individual_id  FROM Organization_Contact_Individuals),1
4569,school_bus,How many drivers are there?,SELECT COUNT(*) FROM driver,1
4570,school_bus,"Show the name, home city, and age for all drivers.","SELECT name ,home_city ,age FROM driver",1
4571,school_bus,Show the party and the number of drivers in each party.,"SELECT COUNT(*) ,driver.party FROM driver GROUP BY driver.party",1
4572,school_bus,Show the name of drivers in descending order of age.,SELECT driver.name FROM driver ORDER BY driver.Age DESC,1
4573,school_bus,Show all different home cities.,SELECT DISTINCT(driver.Home_city) FROM driver,1
4574,school_bus,Show the home city with the most number of drivers.,SELECT driver.home_city FROM driver GROUP BY driver.home_city ORDER BY COUNT(*) DESC LIMIT 1,1
4575,school_bus,Show the party with drivers from Hartford and drivers older than 40.,SELECT party FROM driver WHERE driver.Age > '40'  AND driver.Home_city = 'Hartford',1
4576,school_bus,Show home city where at least two drivers older than 40 are from.,SELECT home_city FROM driver WHERE driver.Age > '40'  GROUP BY driver.home_city HAVING COUNT(*)>= 2,1
4577,school_bus,Show the names of the drivers without a school bus.,SELECT T2.name FROM driver AS T2 JOIN school_bus AS T1 ON T2.Driver_ID = T1.Driver_ID,0
4578,school_bus,Show the types of schools that have two schools.,SELECT school.type FROM school GROUP BY school.type HAVING COUNT (*) = 2,1
4579,school_bus,Show the school name and driver name for all school buses.,"SELECT T2.school ,  T3.name FROM driver AS T3 JOIN school_bus AS T1 ON T3.Driver_ID = T1.Driver_ID    JOIN school AS T2 ON T2.School_ID = T1.School_ID  ",1
4580,school_bus,"What is the maximum, minimum and average years spent working on a school bus?","SELECT MAX(school_bus.Years_Working) ,MIN(school_bus.Years_Working) ,AVG(school_bus.Years_Working) FROM school_bus",1
4581,school_bus,Show the type of school and the number of buses for each type.,SELECT school.type FROM school GROUP BY school.type,0
