,database,question,sql
5524,cre_Theme_park,"Show different tourist attractions' names, ids, and the corresponding number of visits.","SELECT T1.Name ,  T2.Tourist_Attraction_ID ,   COUNT(*) FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID"
5525,cre_Theme_park,"What are the name, id and the corresponding number of visits for each  tourist attraction?","SELECT T1.Name ,  T2.Tourist_Attraction_ID ,   COUNT(*) FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID"
5526,cre_Theme_park,Show the names and ids of tourist attractions that are visited at least two times.,"SELECT T1.Name ,  T2.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  >=  2"
5527,cre_Theme_park,Which tourist attractions are visited at least twice? Give me their names and ids.,"SELECT T1.Name ,  T2.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  >=  2"
5528,cre_Theme_park,Show the names and ids of tourist attractions that are visited at most once.,"SELECT T1.Name ,  T1.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  <=  1"
5529,cre_Theme_park,What are the names and ids of the tourist attractions that are visited at most once?,"SELECT T1.Name ,  T1.Tourist_Attraction_ID FROM Tourist_Attractions AS T1 JOIN VISITS AS T2 ON T1.Tourist_Attraction_ID  =  T2.Tourist_Attraction_ID GROUP BY T2.Tourist_Attraction_ID HAVING count(*)  <=  1"
5530,cre_Theme_park,What are the names of tourist attractions that can be reached by walk or is at address 660 Shea Crescent?,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""660 Shea Crescent"" OR T2.How_to_Get_There  =  ""walk"""
5531,cre_Theme_park,Find the names of the tourist attractions that is either accessible by walk or at address 660 Shea Crescent.,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""660 Shea Crescent"" OR T2.How_to_Get_There  =  ""walk"""
5532,cre_Theme_park,What are the names of tourist attractions that can be reached by bus or is at address 254 Ottilie Junction?,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""254 Ottilie Junction"" OR T2.How_to_Get_There  =  ""bus"""
5533,cre_Theme_park,Find the names of the tourist attractions that is either accessible by bus or at address 254 Ottilie Junction.,"SELECT T2.Name FROM Locations AS T1 JOIN Tourist_Attractions AS T2 ON T1.Location_ID  =  T2.Location_ID WHERE T1.Address  =  ""254 Ottilie Junction"" OR T2.How_to_Get_There  =  ""bus"""
5534,cre_Theme_park,How many tourists did not make any visit?,SELECT count(*) FROM Visitors WHERE Tourist_ID NOT IN ( SELECT Tourist_ID FROM Visits )
5535,cre_Theme_park,Count the number of tourists who did not visit any place.,SELECT count(*) FROM Visitors WHERE Tourist_ID NOT IN ( SELECT Tourist_ID FROM Visits )
5536,game_1,How many video games exist?,SELECT count(*) FROM Video_games
5537,game_1,How many video games do you have?,SELECT count(*) FROM Video_games
5538,game_1,How many video game types exist?,SELECT count(DISTINCT gtype) FROM Video_games
5539,game_1,What is the count of different game types?,SELECT count(DISTINCT gtype) FROM Video_games
5540,game_1,Show all video game types.,SELECT DISTINCT gtype FROM Video_games
5541,game_1,What are the different types of video games?,SELECT DISTINCT gtype FROM Video_games
5542,game_1,Show all video games and their types in the order of their names.,"SELECT gname ,  gtype FROM Video_games ORDER BY gname"
5543,game_1,What are the names of all the video games and their types in alphabetical order?,"SELECT gname ,  gtype FROM Video_games ORDER BY gname"
5544,game_1,Show all video games with type Collectible card game.,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game"""
5545,game_1,What are the names of all video games that are collectible cards?,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game"""
5546,game_1,What is the type of video game Call of Destiny.,"SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny"""
5547,game_1,What type of game is Call of Destiny?,"SELECT gtype FROM Video_games WHERE gname  =  ""Call of Destiny"""
5548,game_1,How many video games have type Massively multiplayer online game?,"SELECT count(*) FROM Video_games WHERE gtype  =  ""Massively multiplayer online game"""
5549,game_1,Count the number of video games with Massively multiplayer online game type .,"SELECT count(*) FROM Video_games WHERE gtype  =  ""Massively multiplayer online game"""
5550,game_1,Show all video game types and the number of video games in each type.,"SELECT gtype ,  count(*) FROM Video_games GROUP BY gtype"
5551,game_1,What are the types of video games and how many are in each type?,"SELECT gtype ,  count(*) FROM Video_games GROUP BY gtype"
5552,game_1,Which game type has most number of games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) DESC LIMIT 1
5553,game_1,What type has the most games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) DESC LIMIT 1
5554,game_1,Which game type has least number of games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) LIMIT 1
5555,game_1,What is the type with the fewest games?,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) LIMIT 1
5556,game_1,Show ids for all students who live in CHI.,"SELECT StuID FROM Student WHERE city_code  =  ""CHI"""
5557,game_1,What are the ids of all students who live in CHI?,"SELECT StuID FROM Student WHERE city_code  =  ""CHI"""
5558,game_1,Show ids for all students who have advisor 1121.,SELECT StuID FROM Student WHERE Advisor  =  1121
5559,game_1,What are the ids of all students who have advisor number 1121?,SELECT StuID FROM Student WHERE Advisor  =  1121
5560,game_1,Show first name for all students with major 600.,SELECT Fname FROM Student WHERE Major  =  600
5561,game_1,What are the first names for all students who are from the major numbered 600?,SELECT Fname FROM Student WHERE Major  =  600
5562,game_1,"Show the average, minimum, and maximum age for different majors.","SELECT major ,  avg(age) ,  min(age) ,  max(age) FROM Student GROUP BY major"
5563,game_1,"What are the average, minimum, and max ages for each of the different majors?","SELECT major ,  avg(age) ,  min(age) ,  max(age) FROM Student GROUP BY major"
5564,game_1,Show all advisors who have at least two students.,SELECT advisor FROM Student GROUP BY advisor HAVING count(*)  >=  2
5565,game_1,What are the advisors,SELECT advisor FROM Student GROUP BY advisor HAVING count(*)  >=  2
5566,game_1,How many sports do we have?,SELECT count(DISTINCT sportname) FROM Sportsinfo
5567,game_1,How many different types of sports do we offer?,SELECT count(DISTINCT sportname) FROM Sportsinfo
5568,game_1,How many students play sports?,SELECT count(DISTINCT StuID) FROM Sportsinfo
5569,game_1,How many different students are involved in sports?,SELECT count(DISTINCT StuID) FROM Sportsinfo
5570,game_1,List ids for all student who are on scholarship.,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y'
5571,game_1,What are the ids for all sporty students who are on scholarship?,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y'
5572,game_1,Show last names for all student who are on scholarship.,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y'
5573,game_1,What are the last names for all scholarship students?,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y'
5574,game_1,How many games are played for all students?,SELECT sum(gamesplayed) FROM Sportsinfo
5575,game_1,What is the total number of games played?,SELECT sum(gamesplayed) FROM Sportsinfo
5576,game_1,How many games are played for all football games by students on scholarship?,"SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'"
5577,game_1,What is the total number of all football games played by scholarship students?,"SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'"
5578,game_1,Show all sport name and the number of students.,"SELECT sportname ,  count(*) FROM Sportsinfo GROUP BY sportname"
5579,game_1,How many students play each sport?,"SELECT sportname ,  count(*) FROM Sportsinfo GROUP BY sportname"
5580,game_1,Show all student IDs with the number of sports and total number of games played,"SELECT StuID ,  count(*) ,  sum(gamesplayed) FROM Sportsinfo GROUP BY StuID"
5581,game_1,What are the ids of all students along with how many sports and games did they play?,"SELECT StuID ,  count(*) ,  sum(gamesplayed) FROM Sportsinfo GROUP BY StuID"
5582,game_1,Show all student IDs with more than total 10 hours per week on all sports played.,SELECT StuID FROM Sportsinfo GROUP BY StuID HAVING sum(hoursperweek)  >  10
5583,game_1,What are the student IDs for everybody who worked for more than 10 hours per week on all sports?,SELECT StuID FROM Sportsinfo GROUP BY StuID HAVING sum(hoursperweek)  >  10
5584,game_1,What is the first name and last name of the student who have most number of sports?,"SELECT T2.Fname ,  T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1"
5585,game_1,What is the first and last name of the student who played the most sports?,"SELECT T2.Fname ,  T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1"
5586,game_1,Which sport has most number of students on scholarship?,SELECT sportname FROM Sportsinfo WHERE onscholarship  =  'Y' GROUP BY sportname ORDER BY count(*) DESC LIMIT 1
5587,game_1,What is the sport with the most scholarship students?,SELECT sportname FROM Sportsinfo WHERE onscholarship  =  'Y' GROUP BY sportname ORDER BY count(*) DESC LIMIT 1
5588,game_1,Show total hours per week and number of games played for student David Shieber.,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.Fname  =  ""David"" AND T2.Lname  =  ""Shieber"""
5589,game_1,What is the total number of hours per work and number of games played by David Shieber?,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.Fname  =  ""David"" AND T2.Lname  =  ""Shieber"""
5590,game_1,Show total hours per week and number of games played for students under 20.,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.age  <  20"
5591,game_1,What is the total number of hours per week and number of games played by students under 20?,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.age  <  20"
5592,game_1,How many students play video games?,SELECT count(DISTINCT StuID) FROM Plays_games
5593,game_1,How many different students play games?,SELECT count(DISTINCT StuID) FROM Plays_games
5594,game_1,Show all game ids and the number of hours played.,"SELECT gameid ,  sum(hours_played) FROM Plays_games GROUP BY gameid"
5595,game_1,What are ids and total number of hours played for each game?,"SELECT gameid ,  sum(hours_played) FROM Plays_games GROUP BY gameid"
5596,game_1,Show all student ids and the number of hours played.,"SELECT Stuid ,  sum(hours_played) FROM Plays_games GROUP BY Stuid"
5597,game_1,What are the ids of all students and number of hours played?,"SELECT Stuid ,  sum(hours_played) FROM Plays_games GROUP BY Stuid"
5598,game_1,Show the game name that has most number of hours played.,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid ORDER BY sum(hours_played) DESC LIMIT 1
5599,game_1,What is the name of the game that has been played the most?,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid ORDER BY sum(hours_played) DESC LIMIT 1
5600,game_1,Show all game names played by at least 1000 hours.,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid HAVING sum(hours_played)  >=  1000
5601,game_1,What are the names of all the games that have been played for at least 1000 hours?,SELECT gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid GROUP BY T1.gameid HAVING sum(hours_played)  >=  1000
5602,game_1,Show all game names played by Linda Smith,"SELECT Gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid JOIN Student AS T3 ON T3.Stuid  =  T1.Stuid WHERE T3.Lname  =  ""Smith"" AND T3.Fname  =  ""Linda"""
5603,game_1,What are the names of all games played by Linda Smith?,"SELECT Gname FROM Plays_games AS T1 JOIN Video_games AS T2 ON T1.gameid  =  T2.gameid JOIN Student AS T3 ON T3.Stuid  =  T1.Stuid WHERE T3.Lname  =  ""Smith"" AND T3.Fname  =  ""Linda"""
5604,game_1,Find the last and first name of students who are playing Football or Lacrosse.,"SELECT T2.lname ,  T2.fname FROM SportsInfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.SportName  =  ""Football"" OR T1.SportName  =  ""Lacrosse"""
5605,game_1,What is the first and last name of all students who play Football or Lacrosse?,"SELECT T2.lname ,  T2.fname FROM SportsInfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.SportName  =  ""Football"" OR T1.SportName  =  ""Lacrosse"""
5606,customers_and_addresses,Find the name of all customers.,SELECT customer_name FROM customers
5607,customers_and_addresses,What are the names of all the customers?,SELECT customer_name FROM customers
5608,customers_and_addresses,How many customers are there?,SELECT count(*) FROM customers
5609,customers_and_addresses,Return the total number of distinct customers.,SELECT count(*) FROM customers
5610,customers_and_addresses,What is the average amount of items ordered in each order?,SELECT avg(order_quantity) FROM order_items
5611,customers_and_addresses,Find the average order quantity per order.,SELECT avg(order_quantity) FROM order_items
5612,customers_and_addresses,"What are the names of customers who use payment method ""Cash""?","SELECT customer_name FROM customers WHERE payment_method  =  ""Cash"""
